18:37:19.204 [Philosopher-4; Meals=0]: I'm alive!
18:38:09.958 [Philosopher-4; Meals=289]: Release my fork (Fork-2 from Chair-2)
18:38:09.958 [Philosopher-5; Meals=295]: Release my fork (Fork-3 from Chair-3)
18:38:09.959 [Philosopher-2; Meals=293]: Release my fork (Fork-1 from Chair-1)
18:38:09.961 [Philosopher-3; Meals=288]: Sleeping for 10 ms
18:38:09.962 [Philosopher-1; Meals=292]: Waiting for 2 forks...
18:38:09.969 [Philosopher-4; Meals=289]: Picked up fork (Fork-2 from Chair-2)
18:38:09.970 [Philosopher-2; Meals=293]: Release my fork (Fork-5 from Chair-5)
18:38:09.971 [Philosopher-5; Meals=295]: Picked up fork (Fork-3 from Chair-3)
18:38:09.973 [Philosopher-1; Meals=292]: Picked up fork (Fork-4 from Chair-4)
18:38:09.979 [Philosopher-2; Meals=293]: Stand up from seat (Chair-1)
18:38:09.980 [Philosopher-3; Meals=288]: Waiting for a nice seat...
18:38:09.980 [Philosopher-4; Meals=289]: Picked up fork (Fork-1 from Chair-1)
18:38:09.981 [Philosopher-1; Meals=292]: Release my fork (Fork-4 from Chair-4)
18:38:09.981 [Philosopher-5; Meals=295]: Release my fork (Fork-3 from Chair-3)
18:38:09.989 [Philosopher-2; Meals=293]: Mediating for 5 ms
18:38:09.991 [Philosopher-3; Meals=288]: Found a nice seat (Chair-1)
18:38:09.991 [Philosopher-4; Meals=289]: Found 2 forks! :D
18:38:09.992 [Philosopher-5; Meals=295]: Picked up fork (Fork-3 from Chair-3)
18:38:09.996 [Philosopher-1; Meals=292]: Picked up fork (Fork-4 from Chair-4)
18:38:10.000 [Philosopher-4; Meals=290]: Eating for 1 ms
18:38:10.001 [Philosopher-3; Meals=288]: Waiting for 2 forks...
18:38:10.002 [Philosopher-5; Meals=295]: Release my fork (Fork-3 from Chair-3)
18:38:10.004 [Philosopher-2; Meals=293]: Waiting for a nice seat...
18:38:10.007 [Philosopher-1; Meals=292]: Release my fork (Fork-4 from Chair-4)
18:38:10.010 [Philosopher-3; Meals=288]: Picked up fork (Fork-5 from Chair-5)
18:38:10.012 [Philosopher-4; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.013 [Philosopher-5; Meals=295]: Picked up fork (Fork-3 from Chair-3)
18:38:10.014 [Philosopher-2; Meals=293]: Found a nice seat (Chair-5)
18:38:10.019 [Philosopher-3; Meals=288]: Release my fork (Fork-5 from Chair-5)
18:38:10.021 [Philosopher-1; Meals=292]: Picked up fork (Fork-4 from Chair-4)
18:38:10.023 [Philosopher-2; Meals=293]: Waiting for 2 forks...
18:38:10.023 [Philosopher-4; Meals=290]: Release my fork (Fork-2 from Chair-2)
18:38:10.024 [Philosopher-5; Meals=295]: Release my fork (Fork-3 from Chair-3)
18:38:10.032 [Philosopher-1; Meals=292]: Picked up fork (Fork-3 from Chair-3)
18:38:10.033 [Philosopher-2; Meals=293]: Picked up fork (Fork-5 from Chair-5)
18:38:10.033 [Philosopher-3; Meals=288]: Picked up fork (Fork-1 from Chair-1)
18:38:10.033 [Philosopher-4; Meals=290]: Stand up from seat (Chair-2)
18:38:10.035 [Philosopher-5; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:10.041 [Philosopher-1; Meals=292]: Found 2 forks! :D
18:38:10.044 [Philosopher-2; Meals=293]: Release my fork (Fork-5 from Chair-5)
18:38:10.044 [Philosopher-3; Meals=288]: Release my fork (Fork-1 from Chair-1)
18:38:10.044 [Philosopher-4; Meals=290]: Mediating for 5 ms
18:38:10.047 [Philosopher-5; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.053 [Philosopher-1; Meals=293]: Eating for 1 ms
18:38:10.055 [Philosopher-3; Meals=288]: Picked up fork (Fork-1 from Chair-1)
18:38:10.059 [Philosopher-2; Meals=293]: Picked up fork (Fork-5 from Chair-5)
18:38:10.059 [Philosopher-4; Meals=290]: Waiting for a nice seat...
18:38:10.061 [Philosopher-5; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:10.066 [Philosopher-1; Meals=293]: Release my fork (Fork-4 from Chair-4)
18:38:10.066 [Philosopher-3; Meals=288]: Release my fork (Fork-1 from Chair-1)
18:38:10.068 [Philosopher-4; Meals=290]: Found a nice seat (Chair-2)
18:38:10.070 [Philosopher-2; Meals=293]: Release my fork (Fork-5 from Chair-5)
18:38:10.071 [Philosopher-5; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.077 [Philosopher-1; Meals=293]: Release my fork (Fork-3 from Chair-3)
18:38:10.079 [Philosopher-4; Meals=290]: Waiting for 2 forks...
18:38:10.081 [Philosopher-3; Meals=288]: Picked up fork (Fork-1 from Chair-1)
18:38:10.084 [Philosopher-2; Meals=293]: Picked up fork (Fork-5 from Chair-5)
18:38:10.084 [Philosopher-5; Meals=295]: Picked up fork (Fork-2 from Chair-2)
18:38:10.088 [Philosopher-1; Meals=293]: Stand up from seat (Chair-4)
18:38:10.090 [Philosopher-3; Meals=288]: Release my fork (Fork-1 from Chair-1)
18:38:10.095 [Philosopher-2; Meals=293]: Picked up fork (Fork-4 from Chair-4)
18:38:10.095 [Philosopher-5; Meals=295]: Picked up fork (Fork-3 from Chair-3)
18:38:10.100 [Philosopher-1; Meals=293]: Mediating for 5 ms
18:38:10.100 [Philosopher-4; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.104 [Philosopher-2; Meals=293]: Found 2 forks! :D
18:38:10.105 [Philosopher-5; Meals=295]: Found 2 forks! :D
18:38:10.110 [Philosopher-4; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.113 [Philosopher-2; Meals=294]: Eating for 1 ms
18:38:10.114 [Philosopher-1; Meals=293]: Waiting for a nice seat...
18:38:10.114 [Philosopher-5; Meals=296]: Eating for 1 ms
18:38:10.120 [Philosopher-4; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.124 [Philosopher-2; Meals=294]: Release my fork (Fork-4 from Chair-4)
18:38:10.125 [Philosopher-1; Meals=293]: Found a nice seat (Chair-4)
18:38:10.126 [Philosopher-5; Meals=296]: Release my fork (Fork-2 from Chair-2)
18:38:10.131 [Philosopher-4; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.135 [Philosopher-1; Meals=293]: Waiting for 2 forks...
18:38:10.135 [Philosopher-2; Meals=294]: Release my fork (Fork-5 from Chair-5)
18:38:10.135 [Philosopher-5; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.142 [Philosopher-5; Meals=296]: Stand up from seat (Chair-3)
18:38:10.144 [Philosopher-4; Meals=290]: Picked up fork (Fork-2 from Chair-2)
18:38:10.145 [Philosopher-3; Meals=288]: Picked up fork (Fork-1 from Chair-1)
18:38:10.146 [Philosopher-1; Meals=293]: Picked up fork (Fork-4 from Chair-4)
18:38:10.146 [Philosopher-2; Meals=294]: Stand up from seat (Chair-5)
18:38:10.152 [Philosopher-4; Meals=290]: Release my fork (Fork-2 from Chair-2)
18:38:10.152 [Philosopher-5; Meals=296]: Mediating for 5 ms
18:38:10.155 [Philosopher-1; Meals=293]: Picked up fork (Fork-3 from Chair-3)
18:38:10.155 [Philosopher-3; Meals=288]: Picked up fork (Fork-5 from Chair-5)
18:38:10.156 [Philosopher-2; Meals=294]: Mediating for 5 ms
18:38:10.164 [Philosopher-3; Meals=288]: Found 2 forks! :D
18:38:10.167 [Philosopher-1; Meals=293]: Found 2 forks! :D
18:38:10.167 [Philosopher-4; Meals=290]: Picked up fork (Fork-2 from Chair-2)
18:38:10.169 [Philosopher-5; Meals=296]: Waiting for a nice seat...
18:38:10.173 [Philosopher-2; Meals=294]: Sleeping for 10 ms
18:38:10.175 [Philosopher-3; Meals=289]: Eating for 1 ms
18:38:10.178 [Philosopher-1; Meals=294]: Eating for 1 ms
18:38:10.178 [Philosopher-4; Meals=290]: Release my fork (Fork-2 from Chair-2)
18:38:10.180 [Philosopher-5; Meals=296]: Found a nice seat (Chair-3)
18:38:10.186 [Philosopher-3; Meals=289]: Release my fork (Fork-1 from Chair-1)
18:38:10.188 [Philosopher-4; Meals=290]: Picked up fork (Fork-2 from Chair-2)
18:38:10.190 [Philosopher-1; Meals=294]: Release my fork (Fork-4 from Chair-4)
18:38:10.190 [Philosopher-5; Meals=296]: Waiting for 2 forks...
18:38:10.193 [Philosopher-2; Meals=294]: Waiting for a nice seat...
18:38:10.197 [Philosopher-3; Meals=289]: Release my fork (Fork-5 from Chair-5)
18:38:10.198 [Philosopher-4; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.199 [Philosopher-1; Meals=294]: Release my fork (Fork-3 from Chair-3)
18:38:10.204 [Philosopher-2; Meals=294]: Found a nice seat (Chair-5)
18:38:10.207 [Philosopher-1; Meals=294]: Stand up from seat (Chair-4)
18:38:10.207 [Philosopher-3; Meals=289]: Stand up from seat (Chair-1)
18:38:10.209 [Philosopher-4; Meals=290]: Found 2 forks! :D
18:38:10.209 [Philosopher-5; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.215 [Philosopher-2; Meals=294]: Waiting for 2 forks...
18:38:10.219 [Philosopher-1; Meals=294]: Mediating for 5 ms
18:38:10.219 [Philosopher-3; Meals=289]: Mediating for 5 ms
18:38:10.219 [Philosopher-4; Meals=291]: Eating for 1 ms
18:38:10.220 [Philosopher-5; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.226 [Philosopher-2; Meals=294]: Picked up fork (Fork-5 from Chair-5)
18:38:10.232 [Philosopher-4; Meals=291]: Release my fork (Fork-1 from Chair-1)
18:38:10.233 [Philosopher-5; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.235 [Philosopher-1; Meals=294]: Sleeping for 10 ms
18:38:10.235 [Philosopher-2; Meals=294]: Picked up fork (Fork-4 from Chair-4)
18:38:10.235 [Philosopher-3; Meals=289]: Waiting for a nice seat...
18:38:10.243 [Philosopher-4; Meals=291]: Release my fork (Fork-2 from Chair-2)
18:38:10.244 [Philosopher-5; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.246 [Philosopher-2; Meals=294]: Found 2 forks! :D
18:38:10.246 [Philosopher-3; Meals=289]: Found a nice seat (Chair-1)
18:38:10.252 [Philosopher-4; Meals=291]: Stand up from seat (Chair-2)
18:38:10.256 [Philosopher-1; Meals=294]: Waiting for a nice seat...
18:38:10.256 [Philosopher-2; Meals=295]: Eating for 1 ms
18:38:10.256 [Philosopher-3; Meals=289]: Waiting for 2 forks...
18:38:10.258 [Philosopher-5; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.262 [Philosopher-4; Meals=291]: Mediating for 5 ms
18:38:10.266 [Philosopher-1; Meals=294]: Found a nice seat (Chair-2)
18:38:10.267 [Philosopher-3; Meals=289]: Picked up fork (Fork-1 from Chair-1)
18:38:10.268 [Philosopher-2; Meals=295]: Release my fork (Fork-4 from Chair-4)
18:38:10.270 [Philosopher-5; Meals=296]: Picked up fork (Fork-2 from Chair-2)
18:38:10.277 [Philosopher-1; Meals=294]: Waiting for 2 forks...
18:38:10.277 [Philosopher-3; Meals=289]: Release my fork (Fork-1 from Chair-1)
18:38:10.279 [Philosopher-2; Meals=295]: Release my fork (Fork-5 from Chair-5)
18:38:10.279 [Philosopher-4; Meals=291]: Sleeping for 10 ms
18:38:10.280 [Philosopher-5; Meals=296]: Found 2 forks! :D
18:38:10.288 [Philosopher-3; Meals=289]: Picked up fork (Fork-1 from Chair-1)
18:38:10.290 [Philosopher-2; Meals=295]: Stand up from seat (Chair-5)
18:38:10.291 [Philosopher-5; Meals=297]: Eating for 1 ms
18:38:10.297 [Philosopher-3; Meals=289]: Picked up fork (Fork-5 from Chair-5)
18:38:10.298 [Philosopher-4; Meals=291]: Waiting for a nice seat...
18:38:10.300 [Philosopher-2; Meals=295]: Mediating for 5 ms
18:38:10.304 [Philosopher-5; Meals=297]: Release my fork (Fork-2 from Chair-2)
18:38:10.305 [Philosopher-3; Meals=289]: Found 2 forks! :D
18:38:10.308 [Philosopher-4; Meals=291]: Found a nice seat (Chair-4)
18:38:10.313 [Philosopher-5; Meals=297]: Release my fork (Fork-3 from Chair-3)
18:38:10.314 [Philosopher-1; Meals=294]: Picked up fork (Fork-2 from Chair-2)
18:38:10.314 [Philosopher-2; Meals=295]: Waiting for a nice seat...
18:38:10.316 [Philosopher-3; Meals=290]: Eating for 1 ms
18:38:10.316 [Philosopher-4; Meals=291]: Waiting for 2 forks...
18:38:10.324 [Philosopher-1; Meals=294]: Release my fork (Fork-2 from Chair-2)
18:38:10.324 [Philosopher-5; Meals=297]: Stand up from seat (Chair-3)
18:38:10.325 [Philosopher-2; Meals=295]: Found a nice seat (Chair-5)
18:38:10.327 [Philosopher-4; Meals=291]: Picked up fork (Fork-4 from Chair-4)
18:38:10.328 [Philosopher-3; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.335 [Philosopher-5; Meals=297]: Mediating for 5 ms
18:38:10.336 [Philosopher-1; Meals=294]: Picked up fork (Fork-2 from Chair-2)
18:38:10.336 [Philosopher-2; Meals=295]: Waiting for 2 forks...
18:38:10.336 [Philosopher-3; Meals=290]: Release my fork (Fork-5 from Chair-5)
18:38:10.338 [Philosopher-4; Meals=291]: Picked up fork (Fork-3 from Chair-3)
18:38:10.346 [Philosopher-2; Meals=295]: Picked up fork (Fork-5 from Chair-5)
18:38:10.346 [Philosopher-3; Meals=290]: Stand up from seat (Chair-1)
18:38:10.347 [Philosopher-1; Meals=294]: Picked up fork (Fork-1 from Chair-1)
18:38:10.349 [Philosopher-4; Meals=291]: Found 2 forks! :D
18:38:10.351 [Philosopher-5; Meals=297]: Sleeping for 10 ms
18:38:10.356 [Philosopher-1; Meals=294]: Found 2 forks! :D
18:38:10.357 [Philosopher-2; Meals=295]: Release my fork (Fork-5 from Chair-5)
18:38:10.357 [Philosopher-3; Meals=290]: Mediating for 5 ms
18:38:10.361 [Philosopher-4; Meals=292]: Eating for 1 ms
18:38:10.365 [Philosopher-1; Meals=295]: Eating for 1 ms
18:38:10.369 [Philosopher-2; Meals=295]: Picked up fork (Fork-5 from Chair-5)
18:38:10.371 [Philosopher-3; Meals=290]: Waiting for a nice seat...
18:38:10.371 [Philosopher-4; Meals=292]: Release my fork (Fork-4 from Chair-4)
18:38:10.372 [Philosopher-5; Meals=297]: Waiting for a nice seat...
18:38:10.377 [Philosopher-1; Meals=295]: Release my fork (Fork-1 from Chair-1)
18:38:10.380 [Philosopher-2; Meals=295]: Release my fork (Fork-5 from Chair-5)
18:38:10.380 [Philosopher-3; Meals=290]: Found a nice seat (Chair-1)
18:38:10.381 [Philosopher-4; Meals=292]: Release my fork (Fork-3 from Chair-3)
18:38:10.383 [Philosopher-5; Meals=297]: Found a nice seat (Chair-3)
18:38:10.388 [Philosopher-1; Meals=295]: Release my fork (Fork-2 from Chair-2)
18:38:10.389 [Philosopher-3; Meals=290]: Waiting for 2 forks...
18:38:10.392 [Philosopher-4; Meals=292]: Stand up from seat (Chair-4)
18:38:10.393 [Philosopher-5; Meals=297]: Waiting for 2 forks...
18:38:10.394 [Philosopher-2; Meals=295]: Picked up fork (Fork-5 from Chair-5)
18:38:10.398 [Philosopher-1; Meals=295]: Stand up from seat (Chair-2)
18:38:10.399 [Philosopher-3; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.402 [Philosopher-4; Meals=292]: Mediating for 5 ms
18:38:10.403 [Philosopher-2; Meals=295]: Picked up fork (Fork-4 from Chair-4)
18:38:10.403 [Philosopher-5; Meals=297]: Picked up fork (Fork-3 from Chair-3)
18:38:10.410 [Philosopher-1; Meals=295]: Mediating for 5 ms
18:38:10.410 [Philosopher-3; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.412 [Philosopher-5; Meals=297]: Picked up fork (Fork-2 from Chair-2)
18:38:10.414 [Philosopher-2; Meals=295]: Found 2 forks! :D
18:38:10.418 [Philosopher-4; Meals=292]: Waiting for a nice seat...
18:38:10.420 [Philosopher-5; Meals=297]: Found 2 forks! :D
18:38:10.421 [Philosopher-3; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.424 [Philosopher-2; Meals=296]: Eating for 1 ms
18:38:10.425 [Philosopher-1; Meals=295]: Waiting for a nice seat...
18:38:10.429 [Philosopher-4; Meals=292]: Found a nice seat (Chair-2)
18:38:10.430 [Philosopher-3; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.431 [Philosopher-5; Meals=298]: Eating for 1 ms
18:38:10.434 [Philosopher-1; Meals=295]: Found a nice seat (Chair-4)
18:38:10.435 [Philosopher-2; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:10.440 [Philosopher-4; Meals=292]: Waiting for 2 forks...
18:38:10.443 [Philosopher-3; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.443 [Philosopher-5; Meals=298]: Release my fork (Fork-2 from Chair-2)
18:38:10.444 [Philosopher-1; Meals=295]: Waiting for 2 forks...
18:38:10.444 [Philosopher-2; Meals=296]: Release my fork (Fork-5 from Chair-5)
18:38:10.455 [Philosopher-1; Meals=295]: Picked up fork (Fork-4 from Chair-4)
18:38:10.455 [Philosopher-2; Meals=296]: Stand up from seat (Chair-5)
18:38:10.455 [Philosopher-3; Meals=290]: Release my fork (Fork-1 from Chair-1)
18:38:10.455 [Philosopher-5; Meals=298]: Release my fork (Fork-3 from Chair-3)
18:38:10.456 [Philosopher-4; Meals=292]: Picked up fork (Fork-2 from Chair-2)
18:38:10.466 [Philosopher-2; Meals=296]: Mediating for 5 ms
18:38:10.466 [Philosopher-4; Meals=292]: Release my fork (Fork-2 from Chair-2)
18:38:10.467 [Philosopher-1; Meals=295]: Release my fork (Fork-4 from Chair-4)
18:38:10.467 [Philosopher-5; Meals=298]: Stand up from seat (Chair-3)
18:38:10.469 [Philosopher-3; Meals=290]: Picked up fork (Fork-1 from Chair-1)
18:38:10.479 [Philosopher-4; Meals=292]: Picked up fork (Fork-2 from Chair-2)
18:38:10.479 [Philosopher-5; Meals=298]: Mediating for 5 ms
18:38:10.480 [Philosopher-1; Meals=295]: Picked up fork (Fork-4 from Chair-4)
18:38:10.481 [Philosopher-3; Meals=290]: Picked up fork (Fork-5 from Chair-5)
18:38:10.483 [Philosopher-2; Meals=296]: Waiting for a nice seat...
18:38:10.492 [Philosopher-1; Meals=295]: Picked up fork (Fork-3 from Chair-3)
18:38:10.492 [Philosopher-3; Meals=290]: Found 2 forks! :D
18:38:10.492 [Philosopher-4; Meals=292]: Release my fork (Fork-2 from Chair-2)
18:38:10.495 [Philosopher-2; Meals=296]: Found a nice seat (Chair-3)
18:38:10.496 [Philosopher-5; Meals=298]: Waiting for a nice seat...
18:38:10.502 [Philosopher-1; Meals=295]: Found 2 forks! :D
18:38:10.503 [Philosopher-3; Meals=291]: Eating for 1 ms
18:38:10.503 [Philosopher-4; Meals=292]: Picked up fork (Fork-2 from Chair-2)
18:38:10.505 [Philosopher-2; Meals=296]: Waiting for 2 forks...
18:38:10.515 [Philosopher-3; Meals=291]: Release my fork (Fork-1 from Chair-1)
18:38:10.515 [Philosopher-5; Meals=298]: Found a nice seat (Chair-5)
18:38:10.520 [Philosopher-4; Meals=292]: Release my fork (Fork-2 from Chair-2)
18:38:10.522 [Philosopher-1; Meals=296]: Eating for 1 ms
18:38:10.525 [Philosopher-3; Meals=291]: Release my fork (Fork-5 from Chair-5)
18:38:10.525 [Philosopher-5; Meals=298]: Waiting for 2 forks...
18:38:10.532 [Philosopher-4; Meals=292]: Picked up fork (Fork-2 from Chair-2)
18:38:10.535 [Philosopher-1; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:10.537 [Philosopher-3; Meals=291]: Stand up from seat (Chair-1)
18:38:10.541 [Philosopher-4; Meals=292]: Picked up fork (Fork-1 from Chair-1)
18:38:10.541 [Philosopher-5; Meals=298]: Picked up fork (Fork-5 from Chair-5)
18:38:10.545 [Philosopher-3; Meals=291]: Mediating for 5 ms
18:38:10.546 [Philosopher-1; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.550 [Philosopher-4; Meals=292]: Found 2 forks! :D
18:38:10.552 [Philosopher-5; Meals=298]: Picked up fork (Fork-4 from Chair-4)
18:38:10.556 [Philosopher-1; Meals=296]: Stand up from seat (Chair-4)
18:38:10.557 [Philosopher-2; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.561 [Philosopher-3; Meals=291]: Sleeping for 10 ms
18:38:10.561 [Philosopher-4; Meals=293]: Eating for 1 ms
18:38:10.563 [Philosopher-5; Meals=298]: Found 2 forks! :D
18:38:10.568 [Philosopher-1; Meals=296]: Mediating for 5 ms
18:38:10.568 [Philosopher-2; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.571 [Philosopher-4; Meals=293]: Release my fork (Fork-1 from Chair-1)
18:38:10.573 [Philosopher-5; Meals=299]: Eating for 1 ms
18:38:10.579 [Philosopher-2; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.581 [Philosopher-3; Meals=291]: Waiting for a nice seat...
18:38:10.581 [Philosopher-4; Meals=293]: Release my fork (Fork-2 from Chair-2)
18:38:10.581 [Philosopher-5; Meals=299]: Release my fork (Fork-4 from Chair-4)
18:38:10.582 [Philosopher-1; Meals=296]: Waiting for a nice seat...
18:38:10.589 [Philosopher-2; Meals=296]: Release my fork (Fork-3 from Chair-3)
18:38:10.590 [Philosopher-4; Meals=293]: Stand up from seat (Chair-2)
18:38:10.591 [Philosopher-3; Meals=291]: Found a nice seat (Chair-1)
18:38:10.591 [Philosopher-5; Meals=299]: Release my fork (Fork-5 from Chair-5)
18:38:10.592 [Philosopher-1; Meals=296]: Found a nice seat (Chair-4)
18:38:10.599 [Philosopher-3; Meals=291]: Waiting for 2 forks...
18:38:10.626 [Philosopher-1; Meals=296]: Waiting for 2 forks...
18:38:10.626 [Philosopher-4; Meals=293]: Mediating for 5 ms
18:38:10.626 [Philosopher-5; Meals=299]: Stand up from seat (Chair-5)
18:38:10.628 [Philosopher-2; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.635 [Philosopher-1; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:10.636 [Philosopher-3; Meals=291]: Picked up fork (Fork-1 from Chair-1)
18:38:10.636 [Philosopher-5; Meals=299]: Mediating for 5 ms
18:38:10.640 [Philosopher-2; Meals=296]: Picked up fork (Fork-2 from Chair-2)
18:38:10.641 [Philosopher-4; Meals=293]: Waiting for a nice seat...
18:38:10.645 [Philosopher-1; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:10.645 [Philosopher-3; Meals=291]: Picked up fork (Fork-5 from Chair-5)
18:38:10.649 [Philosopher-2; Meals=296]: Found 2 forks! :D
18:38:10.650 [Philosopher-4; Meals=293]: Found a nice seat (Chair-2)
18:38:10.650 [Philosopher-5; Meals=299]: Waiting for a nice seat...
18:38:10.655 [Philosopher-3; Meals=291]: Found 2 forks! :D
18:38:10.657 [Philosopher-1; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:10.660 [Philosopher-2; Meals=297]: Eating for 1 ms
18:38:10.660 [Philosopher-4; Meals=293]: Waiting for 2 forks...
18:38:10.660 [Philosopher-5; Meals=299]: Found a nice seat (Chair-5)
18:38:10.665 [Philosopher-3; Meals=292]: Eating for 1 ms
18:38:10.669 [Philosopher-1; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:10.670 [Philosopher-5; Meals=299]: Waiting for 2 forks...
18:38:10.673 [Philosopher-2; Meals=297]: Release my fork (Fork-2 from Chair-2)
18:38:10.676 [Philosopher-3; Meals=292]: Release my fork (Fork-1 from Chair-1)
18:38:10.679 [Philosopher-1; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:10.683 [Philosopher-2; Meals=297]: Release my fork (Fork-3 from Chair-3)
18:38:10.685 [Philosopher-3; Meals=292]: Release my fork (Fork-5 from Chair-5)
18:38:10.685 [Philosopher-4; Meals=293]: Picked up fork (Fork-2 from Chair-2)
18:38:10.691 [Philosopher-1; Meals=296]: Release my fork (Fork-4 from Chair-4)
18:38:10.691 [Philosopher-2; Meals=297]: Stand up from seat (Chair-3)
18:38:10.696 [Philosopher-3; Meals=292]: Stand up from seat (Chair-1)
18:38:10.696 [Philosopher-4; Meals=293]: Picked up fork (Fork-1 from Chair-1)
18:38:10.698 [Philosopher-1; Meals=296]: Picked up fork (Fork-4 from Chair-4)
18:38:10.698 [Philosopher-5; Meals=299]: Picked up fork (Fork-5 from Chair-5)
18:38:10.700 [Philosopher-2; Meals=297]: Mediating for 5 ms
18:38:10.707 [Philosopher-3; Meals=292]: Mediating for 5 ms
18:38:10.707 [Philosopher-4; Meals=293]: Found 2 forks! :D
18:38:10.709 [Philosopher-1; Meals=296]: Picked up fork (Fork-3 from Chair-3)
18:38:10.709 [Philosopher-5; Meals=299]: Release my fork (Fork-5 from Chair-5)
18:38:10.714 [Philosopher-2; Meals=297]: Sleeping for 10 ms
18:38:10.715 [Philosopher-4; Meals=294]: Eating for 1 ms
18:38:10.719 [Philosopher-5; Meals=299]: Picked up fork (Fork-5 from Chair-5)
18:38:10.720 [Philosopher-1; Meals=296]: Found 2 forks! :D
18:38:10.721 [Philosopher-3; Meals=292]: Waiting for a nice seat...
18:38:10.725 [Philosopher-4; Meals=294]: Release my fork (Fork-1 from Chair-1)
18:38:10.730 [Philosopher-1; Meals=297]: Eating for 1 ms
18:38:10.730 [Philosopher-5; Meals=299]: Release my fork (Fork-5 from Chair-5)
18:38:10.731 [Philosopher-3; Meals=292]: Found a nice seat (Chair-1)
18:38:10.733 [Philosopher-4; Meals=294]: Release my fork (Fork-2 from Chair-2)
18:38:10.734 [Philosopher-2; Meals=297]: Waiting for a nice seat...
18:38:10.741 [Philosopher-3; Meals=292]: Waiting for 2 forks...
18:38:10.742 [Philosopher-1; Meals=297]: Release my fork (Fork-4 from Chair-4)
18:38:10.743 [Philosopher-4; Meals=294]: Stand up from seat (Chair-2)
18:38:10.744 [Philosopher-5; Meals=299]: Picked up fork (Fork-5 from Chair-5)
18:38:10.746 [Philosopher-2; Meals=297]: Found a nice seat (Chair-3)
18:38:10.752 [Philosopher-3; Meals=292]: Picked up fork (Fork-1 from Chair-1)
18:38:10.754 [Philosopher-1; Meals=297]: Release my fork (Fork-3 from Chair-3)
18:38:10.754 [Philosopher-2; Meals=297]: Waiting for 2 forks...
18:38:10.754 [Philosopher-4; Meals=294]: Mediating for 5 ms
18:38:10.754 [Philosopher-5; Meals=299]: Picked up fork (Fork-4 from Chair-4)
18:38:10.764 [Philosopher-1; Meals=297]: Stand up from seat (Chair-4)
18:38:10.764 [Philosopher-3; Meals=292]: Release my fork (Fork-1 from Chair-1)
18:38:10.765 [Philosopher-2; Meals=297]: Picked up fork (Fork-3 from Chair-3)
18:38:10.765 [Philosopher-5; Meals=299]: Found 2 forks! :D
18:38:10.768 [Philosopher-4; Meals=294]: Sleeping for 10 ms
18:38:10.774 [Philosopher-1; Meals=297]: Mediating for 5 ms
18:38:10.775 [Philosopher-2; Meals=297]: Picked up fork (Fork-2 from Chair-2)
18:38:10.775 [Philosopher-3; Meals=292]: Picked up fork (Fork-1 from Chair-1)
18:38:10.776 [Philosopher-5; Meals=300]: Eating for 1 ms
18:38:10.784 [Philosopher-3; Meals=292]: Release my fork (Fork-1 from Chair-1)
18:38:10.785 [Philosopher-5; Meals=300]: Release my fork (Fork-4 from Chair-4)
18:38:10.786 [Philosopher-2; Meals=297]: Found 2 forks! :D
18:38:10.788 [Philosopher-1; Meals=297]: Sleeping for 10 ms
18:38:10.789 [Philosopher-4; Meals=294]: Waiting for a nice seat...
